Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017-07-02,0,0,0,0,0,0,5,31,60,108,150,205,205,153,125,107,91,40,78,60,87,90,36,32
2017-07-03,0,0,0,0,0,0,68,206,345,189,122,132,158,187,223,217,170,127,249,250,159,139,63,29
2017-07-04,0,0,0,0,0,0,23,92,190,142,105,112,105,128,127,140,113,156,282,228,127,107,64,30
2017-07-05,0,0,0,0,0,0,16,46,114,81,71,61,68,71,108,86,93,135,195,165,125,103,50,31
2017-07-06,0,0,0,0,0,0,13,28,92,86,52,65,54,67,71,83,80,92,151,136,94,70,50,34
2017-07-07,0,0,0,0,0,0,9,30,52,44,35,48,51,62,56,66,49,58,106,100,68,57,25,18
2017-07-08,0,0,0,0,0,0,3,8,18,24,32,42,50,42,67,41,21,20,41,41,42,19,12,13
2017-07-09,0,0,0,0,0,0,1,5,15,34,46,75,84,73,49,36,29,20,27,35,31,15,6,8
2017-07-10,0,0,0,0,0,0,5,17,42,39,37,31,33,37,52,46,41,70,110,83,40,27,15,16
2017-07-11,0,0,0,0,0,0,9,18,43,37,28,19,42,36,55,46,32,47,93,64,51,30,9,11
2017-07-12,0,0,0,0,0,0,4,15,32,26,34,27,32,36,30,38,39,41,68,75,42,29,23,11
2017-07-13,0,0,0,0,0,0,8,7,21,38,19,37,28,27,27,12,19,38,49,37,27,33,18,9
2017-07-14,0,0,0,0,0,0,5,8,27,21,29,23,22,28,36,31,36,43,67,58,26,19,11,14
2017-07-15,0,0,0,0,0,0,3,6,18,15,23,22,19,28,28,17,27,14,10,32,22,14,11,13
2017-07-16,0,0,0,0,0,0,5,2,7,18,25,32,31,33,14,13,7,7,15,7,13,17,10,4
2017-07-17,0,0,0,0,0,0,4,8,21,18,18,14,17,29,35,29,29,37,56,49,25,21,9,7
2017-07-18,0,0,0,0,0,0,7,11,18,32,20,24,16,21,26,16,25,29,42,26,11,6,2,1
2017-07-19,0,0,0,0,0,0,4,13,26,22,12,13,22,19,17,16,29,30,38,43,26,28,18,9
2017-07-20,0,0,0,0,0,0,4,6,24,15,17,14,20,22,14,11,21,26,39,42,25,21,14,6
2017-07-21,0,0,0,0,0,0,2,2,19,12,12,16,24,17,24,19,9,20,27,26,16,9,13,6
2017-07-22,0,0,0,0,0,0,1,7,10,10,8,12,14,13,17,9,13,3,5,4,5,7,11,2
2017-07-23,0,0,0,0,0,0,2,1,14,15,14,28,25,18,12,13,8,12,12,14,8,7,7,5
2017-07-24,0,0,0,0,0,0,3,9,12,16,7,8,11,15,10,13,17,18,28,25,14,7,9,2
2017-07-25,0,0,0,0,0,0,5,5,14,12,8,11,17,9,15,14,28,16,44,30,15,12,8,7
2017-07-26,0,0,0,0,0,0,2,10,11,15,13,18,11,14,12,7,8,16,24,30,11,17,14,11
2017-07-27,0,0,0,0,0,0,2,4,12,13,7,12,13,14,12,15,15,17,32,35,21,16,9,0
2017-07-28,0,0,0,0,0,0,3,9,11,10,11,9,7,13,13,16,8,10,8,33,22,11,10,2
2017-07-29,0,0,0,0,0,0,2,2,5,7,7,8,15,11,22,12,11,2,8,10,10,7,11,6
2017-07-30,0,0,0,0,0,0,2,0,8,17,11,23,18,17,9,6,8,9,8,8,5,3,8,5
2017-07-31,0,0,0,0,0,0,2,8,15,8,10,12,10,14,7,12,16,24,25,20,20,6,7,3
2017-08-01,0,0,0,0,0,0,158,358,633,369,260,255,265,285,402,304,276,326,592,448,309,212,120,62
2017-08-02,0,0,0,0,0,0,46,109,210,183,120,120,130,155,186,172,140,202,346,294,176,132,78,47
2017-08-03,0,0,0,0,0,0,22,31,46,73,71,86,96,112,135,113,104,122,215,223,120,106,65,38
2017-08-04,0,0,0,0,0,0,7,15,71,69,66,60,59,77,82,83,91,104,134,169,90,63,42,31
2017-08-05,0,0,0,0,0,0,1,12,40,46,44,65,73,87,87,52,53,38,53,43,49,28,27,23
2017-08-06,0,0,0,0,0,0,4,15,21,47,68,67,87,71,43,24,30,29,30,31,32,28,21,19
2017-08-07,0,0,0,0,0,0,20,42,68,63,40,58,51,52,54,62,75,73,107,108,77,53,20,11
2017-08-08,0,1,0,0,0,0,11,32,64,50,28,43,50,32,64,40,52,57,116,120,63,45,26,16
2017-08-09,0,0,0,0,0,0,7,21,44,52,32,23,25,40,42,52,38,57,84,88,61,45,24,19
2017-08-10,0,0,0,0,0,0,8,17,45,42,31,31,31,52,47,48,38,31,66,49,34,33,20,13
2017-08-11,0,0,0,0,0,0,6,14,32,18,24,33,28,31,40,41,37,34,56,70,50,24,23,15
2017-08-12,0,0,0,0,0,0,3,10,14,16,22,24,41,27,48,29,28,14,27,25,30,22,23,8
2017-08-13,0,0,0,0,0,0,8,3,16,23,53,50,43,42,23,15,17,23,20,21,20,14,3,8
2017-08-14,0,0,0,0,0,0,8,8,28,18,14,20,37,31,53,42,33,36,71,68,56,37,10,9
2017-08-15,0,0,0,0,0,0,13,26,45,32,23,24,44,31,38,30,32,31,74,63,50,25,19,10
2017-08-16,0,0,0,0,0,0,11,12,36,31,25,25,15,16,47,29,29,25,51,59,39,23,30,10
2017-08-17,0,0,0,0,0,0,9,15,40,20,21,30,32,32,33,15,17,24,48,54,38,27,13,11
2017-08-18,0,0,0,0,0,0,3,13,27,15,15,21,20,18,28,32,22,17,40,47,18,27,13,10
2017-08-19,0,0,0,0,0,0,1,4,9,13,15,19,31,31,33,19,17,16,17,9,11,11,3,7
2017-08-20,0,0,0,0,0,0,0,1,11,11,21,18,22,22,19,15,11,9,8,5,11,7,5,7
2017-08-21,0,0,0,0,0,0,5,8,35,15,18,13,19,18,20,17,17,16,41,36,41,21,10,7
2017-08-22,0,0,0,0,0,0,4,6,34,28,14,15,8,17,26,19,19,8,39,26,14,15,9,4
2017-08-23,0,0,0,0,0,0,2,10,21,19,19,18,9,22,19,19,14,21,38,35,30,13,6,4
2017-08-24,0,0,0,0,0,0,0,4,8,10,9,5,10,12,19,14,22,18,30,31,28,24,10,5
2017-08-25,0,0,0,0,0,0,1,3,8,2,4,8,8,11,9,19,15,20,34,15,19,10,2,5
2017-08-26,0,0,0,0,0,0,1,4,12,13,11,10,14,20,18,10,6,9,9,10,11,8,8,2
2017-08-27,0,0,0,0,0,0,0,2,9,14,18,20,24,19,19,4,4,4,8,9,8,5,4,5
2017-08-28,0,0,0,0,0,0,2,4,6,6,8,11,4,12,10,13,11,24,33,26,18,14,1,4
2017-08-29,0,0,0,0,0,0,3,6,17,17,8,8,10,17,7,16,9,10,18,20,10,2,2,0
2017-08-30,0,0,0,0,0,0,0,1,15,9,9,6,9,7,9,11,6,11,23,15,13,11,4,4
2017-08-31,0,0,0,0,0,0,0,5,7,3,7,5,3,3,16,11,5,11,22,27,17,7,4,4
2017-09-01,0,0,0,0,0,0,187,366,541,412,278,293,307,370,450,376,334,368,482,449,97,68,50,16
2017-09-02,0,0,0,0,0,0,17,36,102,105,130,139,153,205,190,168,114,90,111,109,72,76,55,53
2017-09-03,0,0,0,0,0,0,14,25,43,82,116,147,154,130,107,85,77,61,72,77,96,72,38,16
2017-09-04,0,0,0,0,0,0,41,93,171,152,114,109,134,138,187,146,115,155,203,194,113,86,37,16
2017-09-05,0,0,0,0,0,0,19,42,119,94,84,73,73,96,112,106,96,61,78,142,83,60,32,12
2017-09-06,0,0,0,0,0,0,14,42,99,61,69,62,56,79,80,86,55,95,171,149,56,28,11,8
2017-09-07,0,0,0,0,0,0,7,22,64,53,48,55,63,62,71,68,56,85,144,135,78,43,33,19
2017-09-08,0,0,0,0,0,0,12,26,64,31,47,32,38,57,68,66,64,64,100,104,73,41,30,16
2017-09-09,0,0,0,0,0,0,2,12,32,32,31,36,44,37,72,41,44,33,30,39,28,25,17,13
2017-09-10,0,0,0,0,0,0,4,8,22,26,30,58,47,46,29,24,25,16,26,30,23,20,9,4
2017-09-11,0,0,0,0,0,0,7,23,55,35,24,20,25,51,52,39,49,48,97,85,53,35,20,9
2017-09-12,0,0,0,0,0,0,4,20,54,52,25,28,34,37,38,35,30,38,91,67,37,33,28,9
2017-09-13,0,0,0,0,0,0,10,12,30,40,26,23,32,35,30,29,29,33,66,86,39,29,8,9
2017-09-14,0,0,0,0,0,0,6,12,34,34,28,27,30,31,31,27,26,38,54,73,42,29,13,15
2017-09-15,0,0,0,0,0,0,2,11,33,19,18,24,30,19,28,24,22,42,55,37,34,20,9,9
2017-09-16,0,0,0,0,0,0,3,0,7,25,11,11,15,19,17,20,12,12,9,14,8,0,4,3
2017-09-17,0,0,0,0,0,0,3,4,15,19,25,35,33,37,13,9,17,13,11,6,9,7,9,4
2017-09-18,0,0,0,0,0,0,5,12,33,19,22,13,28,23,24,22,33,32,19,38,21,20,9,7
2017-09-19,0,0,0,0,0,0,6,7,31,22,16,16,22,26,18,22,29,36,58,45,15,11,6,6
2017-09-20,0,0,0,0,0,0,5,14,21,21,11,19,23,15,31,18,20,24,52,33,14,15,8,5
2017-09-21,0,0,0,0,0,0,0,7,14,10,15,20,12,19,18,29,14,22,44,33,23,6,4,5
2017-09-22,0,0,0,0,0,0,1,6,14,13,6,10,18,24,18,21,17,24,28,24,22,5,6,6
2017-09-23,0,0,0,0,0,0,0,0,4,8,12,10,14,17,20,19,11,20,15,8,8,7,6,5
2017-09-24,0,0,0,0,0,0,2,2,7,8,18,24,30,20,12,9,9,13,11,12,5,5,8,5
2017-09-25,0,0,0,0,0,0,4,4,21,11,6,9,10,11,16,16,13,19,19,25,18,7,4,4
2017-09-26,0,0,0,0,0,0,1,7,22,8,13,14,10,11,23,12,14,23,44,36,11,17,7,8
2017-09-27,0,0,0,0,0,0,3,7,19,16,6,10,14,17,13,13,18,12,25,21,20,18,8,2
2017-09-28,0,0,0,0,0,0,0,2,9,12,9,15,10,10,14,9,11,16,38,28,10,9,7,3
2017-09-29,0,0,0,0,0,0,0,6,7,10,8,12,13,4,14,17,7,12,28,34,9,7,6,8
2017-09-30,0,0,0,0,0,0,0,5,10,5,8,10,11,14,13,11,3,7,9,8,4,4,5,0
2017-10-01,0,0,0,0,0,0,37,53,138,209,278,320,303,295,245,233,169,146,135,62,78,56,47,21
2017-10-02,0,0,0,0,0,0,146,249,538,330,232,220,252,261,334,306,271,308,372,388,220,178,91,40
2017-10-03,0,0,0,0,0,0,58,125,254,193,140,143,137,183,189,155,165,173,306,298,172,110,54,39
2017-10-04,0,0,0,0,0,0,23,52,138,102,87,94,109,102,138,114,75,119,252,200,107,82,45,23
2017-10-05,0,0,0,0,0,0,16,42,73,85,66,76,68,66,106,83,93,90,167,156,90,71,34,32
2017-10-06,0,0,0,0,0,0,17,34,70,72,54,33,60,66,80,81,67,83,155,117,68,63,33,21
2017-10-07,0,0,0,0,0,0,4,14,37,42,37,38,64,71,71,51,47,43,42,61,53,54,21,23
2017-10-08,0,0,0,0,0,0,2,6,19,32,45,77,72,60,33,45,36,27,27,28,22,14,12,7
2017-10-09,0,0,0,0,0,0,12,30,65,26,34,34,40,50,61,60,33,59,106,85,62,38,23,9
2017-10-10,0,0,0,0,0,0,11,16,39,33,38,37,36,41,48,45,34,56,108,50,33,26,16,14
2017-10-11,0,0,0,0,0,0,9,19,45,49,27,30,24,35,45,46,39,62,86,85,41,43,17,10
2017-10-12,0,0,0,0,0,0,10,37,47,31,18,16,16,30,35,33,24,34,36,50,25,13,18,8
2017-10-13,0,0,0,0,0,0,5,13,21,24,16,35,29,28,39,32,39,42,55,56,43,30,18,12
2017-10-14,0,0,0,0,0,0,4,5,10,21,24,18,27,39,32,30,20,30,29,14,14,16,12,8
2017-10-15,0,0,0,0,0,0,2,8,15,19,31,23,27,19,20,13,22,19,12,16,13,12,5,6
2017-10-16,0,0,0,0,0,0,4,5,12,29,20,25,24,17,29,24,30,41,48,51,20,23,10,5
2017-10-17,0,0,0,0,0,0,5,12,22,21,14,11,21,30,26,31,21,26,45,54,33,13,6,10
2017-10-18,0,0,0,0,0,0,4,11,21,13,11,16,22,16,19,27,23,36,57,41,21,17,10,10
2017-10-19,0,0,0,0,0,0,2,8,23,19,12,14,17,14,14,27,23,29,45,39,32,12,8,7
2017-10-20,0,0,0,0,0,0,6,6,19,9,9,11,13,19,26,19,15,33,33,28,16,12,6,13
2017-10-21,0,0,0,0,0,0,2,1,11,7,16,22,19,16,28,17,10,15,13,15,13,7,9,2
2017-10-22,0,0,0,0,0,0,0,4,4,16,13,21,20,22,13,10,9,10,7,5,13,9,5,5
2017-10-23,0,0,0,0,0,0,0,10,17,11,14,12,15,14,29,22,14,18,37,46,21,14,8,4
2017-10-24,0,0,0,0,0,0,2,11,14,15,10,10,12,9,13,14,23,31,32,47,23,5,10,5
2017-10-25,0,0,0,0,0,0,1,6,21,17,8,11,6,19,19,9,13,16,31,30,25,14,14,5
2017-10-26,0,0,0,0,0,0,1,4,13,12,5,16,14,12,15,15,9,18,38,33,20,9,7,6
2017-10-27,0,0,0,0,0,0,4,7,18,11,8,12,13,9,10,13,9,20,30,31,20,14,7,8
2017-10-28,0,0,0,0,0,0,1,2,7,6,6,9,17,11,14,11,8,11,14,10,13,6,5,3
2017-10-29,0,0,0,0,0,0,1,5,9,15,24,22,14,10,9,10,6,6,8,7,7,2,7,2
2017-10-30,0,0,0,0,0,0,1,10,18,11,8,7,7,8,11,13,6,18,23,30,8,10,4,6
2017-10-31,0,0,0,0,0,0,2,8,24,14,6,2,7,10,12,10,12,21,25,22,15,16,6,8
2017-11-01,0,0,0,0,0,0,256,479,743,459,355,328,409,390,446,414,353,368,580,436,263,175,110,81
2017-11-02,0,0,0,0,0,0,30,101,183,111,107,129,147,158,180,207,162,178,269,222,118,94,61,51
2017-11-03,0,0,0,0,0,0,35,77,162,132,108,98,122,122,139,148,128,153,235,176,109,74,49,45
2017-11-04,0,0,0,0,0,0,9,34,48,51,80,81,88,108,101,85,69,58,71,66,54,52,35,32
2017-11-05,0,0,0,0,0,0,13,26,56,96,83,94,93,72,48,46,40,50,50,42,38,21,21,9
2017-11-06,0,0,0,0,0,0,17,59,115,58,72,65,64,85,99,80,93,101,154,131,63,54,26,13
2017-11-07,0,0,0,0,0,0,18,40,76,64,56,45,59,64,62,76,70,99,135,113,54,41,30,19
2017-11-08,0,0,0,0,0,0,15,23,68,47,34,40,39,52,54,51,48,70,91,89,45,43,17,12
2017-11-09,0,0,0,0,0,0,10,26,53,40,27,34,43,44,35,48,45,66,73,78,52,45,21,20
2017-11-10,0,0,0,0,0,0,6,19,56,48,28,37,37,50,43,57,41,49,91,75,44,33,21,22
2017-11-11,0,0,0,0,0,0,1,8,19,17,15,25,32,40,49,36,26,33,31,21,23,15,19,15
2017-11-12,0,0,0,0,0,0,2,8,13,28,31,44,30,41,17,12,12,25,28,21,7,12,9,5
2017-11-13,0,0,0,0,0,0,9,20,50,26,17,21,17,26,48,39,33,38,63,74,33,24,10,4
2017-11-14,0,0,0,0,0,0,7,18,35,30,19,27,21,24,39,36,21,32,58,60,37,33,15,10
2017-11-15,0,0,0,0,0,0,5,12,31,26,29,24,18,31,25,35,27,35,47,50,33,17,20,7
2017-11-16,0,0,0,0,0,0,3,14,24,15,15,23,16,27,25,29,26,41,46,31,27,19,7,10
2017-11-17,0,0,0,0,0,0,1,7,20,16,17,14,22,22,19,29,30,26,38,38,24,15,12,8
2017-11-18,0,0,0,0,0,0,2,6,16,6,10,13,12,24,18,7,16,16,17,6,12,4,3,9
2017-11-19,0,0,0,0,0,0,1,0,14,7,16,18,22,27,9,10,8,14,12,11,7,9,3,1
2017-11-20,0,0,0,0,0,0,0,4,4,5,13,20,11,18,11,7,6,10,16,14,10,7,4,4
2017-11-21,0,0,0,0,0,0,4,8,33,13,18,12,14,18,20,14,17,19,40,27,18,6,4,6
2017-11-22,0,0,0,0,0,0,4,6,23,21,27,17,18,12,15,17,18,17,39,27,18,12,13,6
2017-11-23,0,0,0,0,0,0,2,3,23,20,13,12,15,16,17,9,9,15,40,30,8,11,8,6
2017-11-24,0,0,0,0,0,0,2,5,16,18,16,5,7,13,11,13,11,20,31,23,14,12,2,6
2017-11-25,0,0,0,0,0,0,1,2,7,5,10,13,17,18,28,20,15,18,10,9,13,6,4,11
2017-11-26,0,0,0,0,0,0,1,3,7,14,19,21,19,15,6,8,5,11,10,13,7,10,10,9
2017-11-27,0,0,0,0,0,0,4,5,14,13,14,13,10,4,19,20,15,25,41,27,12,13,9,9
2017-11-28,0,0,0,0,0,0,2,4,16,14,9,13,3,9,10,14,16,22,30,26,17,10,6,9
2017-11-29,0,0,0,0,0,0,2,4,17,8,6,11,7,13,15,9,12,20,32,20,12,11,5,8
2017-11-30,0,0,0,0,0,0,3,7,12,14,8,4,5,21,21,10,16,21,31,25,13,10,8,6
2017-12-01,0,0,0,0,0,0,146,338,606,475,362,317,297,396,424,379,373,354,481,408,246,176,111,101
2017-12-02,0,0,0,0,0,0,25,45,109,104,122,129,152,186,222,157,143,123,124,95,88,83,48,56
2017-12-03,0,0,0,0,0,0,8,13,45,64,85,123,149,143,122,83,74,88,71,61,56,48,43,29
2017-12-04,0,0,0,0,0,0,35,80,195,122,98,99,122,121,169,146,141,187,264,221,115,89,42,27
2017-12-05,0,0,0,0,0,0,14,50,108,88,85,83,89,99,115,119,106,144,193,162,79,59,32,24
2017-12-06,0,0,0,0,0,0,5,37,68,56,59,55,55,68,84,80,79,123,135,126,67,47,30,19
2017-12-07,0,0,0,0,0,0,14,24,53,55,47,56,66,70,83,59,71,74,140,107,46,30,33,13
2017-12-08,0,0,0,0,0,0,11,16,45,28,35,28,41,57,66,54,47,51,87,64,32,25,12,6
2017-12-09,0,0,0,0,0,0,3,4,24,24,28,34,37,62,56,36,35,23,24,22,20,24,10,14
2017-12-10,0,0,0,0,0,0,6,5,14,25,31,33,36,37,35,23,21,19,23,19,12,3,13,5
2017-12-11,0,0,0,0,0,0,6,23,35,31,27,32,46,38,46,34,22,38,64,56,23,19,13,9
2017-12-12,0,0,0,0,0,0,3,10,23,32,21,17,26,28,44,33,38,40,67,60,28,27,7,15
2017-12-13,0,0,0,0,0,0,3,11,27,36,23,31,19,45,36,24,32,43,58,54,42,18,20,8
2017-12-14,0,0,0,0,0,0,5,18,26,14,16,18,28,32,26,30,29,41,54,56,26,28,10,14
2017-12-15,0,0,0,0,0,0,2,17,25,19,18,22,17,27,28,38,32,42,53,31,15,5,3,8
2017-12-16,0,0,0,0,0,0,4,0,0,5,2,2,7,15,15,13,9,5,6,4,8,5,7,7
2017-12-17,0,0,0,0,0,0,3,3,5,7,20,19,22,17,18,21,19,14,7,10,13,11,6,3
2017-12-18,0,0,0,0,0,0,5,4,25,14,14,15,20,28,19,26,21,42,55,36,19,16,13,5
2017-12-19,0,0,0,0,0,0,2,2,15,16,17,11,18,30,29,23,16,27,43,35,19,11,10,5
2017-12-20,0,0,0,0,0,0,2,7,16,7,19,23,12,23,24,19,19,34,40,26,24,13,6,12
2017-12-21,0,0,0,0,0,0,1,7,7,16,9,18,15,18,23,16,23,28,33,21,16,5,7,8
2017-12-22,0,0,0,0,0,0,1,4,12,15,11,10,10,11,16,20,20,17,25,14,10,13,4,4
2017-12-23,0,0,0,0,0,0,2,2,4,4,6,8,16,9,14,7,6,11,10,9,5,1,4,4
2017-12-24,0,0,0,0,0,0,1,3,5,9,14,11,15,18,4,8,7,5,4,2,5,6,2,2
2017-12-25,0,0,0,0,0,0,0,1,1,0,5,4,5,5,5,4,9,3,9,9,5,3,3,3
2017-12-26,0,0,0,0,0,0,1,1,11,7,4,8,11,15,15,8,9,10,17,18,9,7,4,5
2017-12-27,0,0,0,0,0,0,1,4,7,4,6,8,9,9,16,11,8,16,18,15,7,9,6,3
2017-12-28,0,0,0,0,0,0,0,6,9,4,9,3,4,8,14,13,6,12,13,9,9,5,7,9
2017-12-29,0,0,0,0,0,0,0,3,8,9,6,5,11,10,12,12,14,8,15,6,7,5,3,9
2017-12-30,0,0,0,0,0,0,0,1,6,5,5,3,7,6,12,7,9,6,5,3,3,5,3,3
2017-12-31,0,0,0,0,0,0,2,2,4,7,9,10,16,14,6,14,2,1,3,2,6,1,0,1
2018-01-01,0,0,0,0,0,0,19,23,33,37,65,80,79,110,113,104,116,115,119,104,70,72,46,29
2018-01-02,0,0,0,0,0,0,72,181,326,235,177,204,185,231,254,241,233,258,457,379,184,123,73,31
2018-01-03,0,0,0,0,0,0,29,77,182,153,120,158,150,191,177,194,142,175,322,238,119,88,45,33
2018-01-04,0,0,0,0,0,0,23,49,121,106,88,95,107,130,171,146,137,167,230,195,112,86,40,24
2018-01-05,0,0,0,0,0,0,14,32,82,70,56,67,78,96,130,102,100,114,156,134,75,50,46,25
2018-01-06,0,0,0,0,0,0,6,24,40,43,67,71,89,112,90,85,67,45,56,52,39,43,23,18
2018-01-07,0,0,0,0,0,0,6,10,23,44,71,88,103,72,44,47,35,53,40,38,33,22,14,16
2018-01-08,0,0,0,0,0,0,15,54,102,79,54,64,55,88,89,100,84,114,179,134,66,50,19,16
2018-01-09,0,0,0,0,0,0,14,37,87,43,58,36,53,59,63,65,78,69,123,93,58,40,24,16
2018-01-10,0,0,0,0,0,0,9,29,73,50,43,40,52,55,76,50,54,67,110,79,36,24,15,15
2018-01-11,0,0,0,0,0,0,8,19,49,36,38,38,38,27,59,41,49,48,113,78,33,27,21,9
2018-01-12,0,0,0,0,0,0,7,19,43,37,35,52,29,39,46,42,41,65,77,58,40,27,16,12
2018-01-13,0,0,0,0,0,0,3,6,16,25,29,17,32,35,55,31,19,23,20,22,14,11,3,11
2018-01-14,0,0,0,0,0,0,4,3,6,26,32,55,40,42,22,20,17,26,19,21,11,11,5,2
2018-01-15,0,0,0,0,0,0,4,14,37,27,28,27,31,45,49,33,43,49,90,69,46,28,11,8
2018-01-16,0,0,0,0,0,0,13,21,33,38,24,33,39,34,32,44,29,42,56,70,32,27,18,8
2018-01-17,0,0,0,0,0,0,9,15,28,22,20,22,19,32,29,33,29,40,66,37,22,28,16,8
2018-01-18,0,0,0,0,0,0,9,10,29,22,19,23,28,23,33,34,24,39,51,40,34,20,7,10
2018-01-19,0,0,0,0,0,0,4,9,24,23,30,19,27,23,32,26,29,39,47,41,19,23,9,9
2018-01-20,0,0,0,0,0,0,0,3,8,13,17,16,18,24,30,22,16,11,16,8,9,16,2,8
2018-01-21,0,0,0,0,0,0,1,3,9,15,31,25,35,28,21,14,5,10,5,7,10,4,3,2
2018-01-22,0,0,0,0,0,0,5,12,24,16,11,18,21,24,17,30,24,48,47,32,19,13,5,6
2018-01-23,0,0,0,0,0,0,2,12,28,10,14,20,19,19,23,22,25,22,53,36,20,14,7,6
2018-01-24,0,0,0,0,0,0,5,19,23,11,13,17,18,10,23,19,13,27,41,31,17,9,10,4
2018-01-25,0,0,0,0,0,0,4,4,11,12,10,26,18,9,15,10,10,25,25,24,19,10,10,8
2018-01-26,0,0,0,0,0,0,4,12,12,16,10,3,12,23,18,24,15,20,29,14,14,10,7,7
2018-01-27,0,0,0,0,0,0,1,3,8,12,8,11,15,17,18,18,11,12,14,4,3,2,5,2
2018-01-28,0,0,0,0,0,0,1,5,5,19,14,20,22,26,15,11,10,8,12,5,1,0,2,2
2018-01-29,0,0,0,0,0,0,3,11,25,14,8,8,9,15,15,27,9,19,40,15,10,5,3,0
2018-01-30,0,0,0,0,0,0,2,5,20,10,8,9,18,18,12,18,11,20,32,20,10,9,4,5
2018-01-31,0,0,0,0,0,0,2,6,21,8,3,12,12,7,18,11,11,10,20,22,6,8,6,2
2018-02-01,0,0,0,0,0,0,221,387,664,487,362,314,327,389,442,401,321,409,555,446,264,193,96,59
2018-02-02,0,0,0,0,0,0,48,97,213,187,159,169,170,205,277,203,186,218,321,255,149,106,78,58
2018-02-03,0,0,0,0,0,0,9,29,69,87,78,108,129,142,173,120,97,82,58,74,61,51,51,31
2018-02-04,0,0,0,0,0,0,4,15,31,63,76,102,110,97,66,51,61,35,56,43,36,30,25,20
2018-02-05,0,0,0,0,0,0,10,5,29,48,62,65,64,79,57,68,61,59,61,53,44,34,31,17
2018-02-06,0,0,0,0,0,0,25,55,117,82,71,76,86,111,134,126,92,111,162,142,106,58,42,20
2018-02-07,0,0,0,0,0,0,18,47,98,80,51,63,62,85,106,89,91,102,159,131,71,42,25,21
2018-02-08,0,0,0,0,0,0,8,31,77,61,49,37,48,63,72,42,62,48,33,41,38,22,17,15
2018-02-09,0,0,0,0,0,0,0,14,51,38,44,35,52,43,61,41,35,55,85,72,28,28,10,7
2018-02-10,0,0,0,0,0,0,1,12,24,19,28,33,32,51,68,56,29,33,42,23,18,13,9,13
2018-02-11,0,0,0,0,0,0,3,2,8,32,28,53,68,48,30,34,33,26,33,32,19,13,11,9
2018-02-12,0,0,0,0,0,0,9,21,64,38,22,39,33,31,41,47,44,62,90,84,34,30,21,8
2018-02-13,0,0,0,0,0,0,7,24,44,47,33,35,34,25,34,46,39,56,99,68,32,35,13,11
2018-02-14,0,0,0,0,0,0,5,17,45,27,27,21,32,29,38,26,40,35,94,61,26,23,12,17
2018-02-15,0,0,0,0,0,0,5,11,40,27,19,25,27,21,45,33,39,32,72,52,26,22,18,14
2018-02-16,0,0,0,0,0,0,7,15,36,19,16,20,24,16,42,32,32,42,69,29,24,17,10,16
2018-02-17,0,0,0,0,0,0,5,5,5,16,13,19,18,28,29,21,14,15,25,24,14,11,15,9
2018-02-18,0,0,0,0,0,0,11,15,16,16,23,34,30,26,18,11,15,12,12,19,10,8,7,2
2018-02-19,0,0,0,0,0,0,7,9,26,24,21,21,16,17,32,25,20,32,34,22,16,21,8,5
2018-02-20,0,0,0,0,0,0,9,11,33,27,18,11,21,15,20,17,18,31,75,53,17,14,7,6
2018-02-21,0,0,0,0,0,0,3,17,21,26,19,9,23,15,23,13,24,22,41,37,17,15,16,10
2018-02-22,0,0,0,0,0,0,1,13,24,19,16,15,11,11,26,17,22,16,52,45,10,16,12,11
2018-02-23,0,0,0,0,0,0,2,8,25,13,18,10,13,13,15,23,23,19,39,30,18,14,5,5
2018-02-24,0,0,0,0,0,0,0,5,4,10,12,14,15,15,17,22,14,5,13,10,10,5,6,4
2018-02-25,0,0,0,0,0,0,1,2,9,15,26,29,17,20,17,8,14,8,9,5,6,6,5,2
2018-02-26,0,0,0,0,0,0,5,7,16,14,20,18,14,14,9,22,9,16,32,29,15,16,3,8
2018-02-27,0,0,0,0,0,0,0,6,18,12,6,9,14,14,11,15,13,14,29,28,14,10,9,7
2018-02-28,0,0,0,0,0,0,1,2,26,10,12,7,11,18,9,18,10,19,30,44,15,13,14,4
2018-03-01,0,0,0,0,0,0,296,568,858,602,390,313,405,454,465,435,343,465,644,542,321,219,135,71
2018-03-02,0,0,0,0,0,0,69,161,310,236,146,163,164,176,250,191,189,213,295,285,140,123,54,59
2018-03-03,0,0,0,0,0,0,21,34,101,120,100,107,105,146,164,120,97,89,80,93,55,54,41,33
2018-03-04,0,0,0,0,0,0,5,22,46,84,100,106,111,93,68,40,39,38,40,68,52,38,26,17
2018-03-05,0,0,0,0,0,0,29,82,142,115,69,71,95,88,112,86,80,129,181,205,97,72,37,21
2018-03-06,0,0,0,0,0,0,13,51,114,82,70,56,52,70,77,66,95,98,178,147,82,61,33,19
2018-03-07,0,0,0,0,0,0,12,37,79,51,56,60,45,70,63,73,54,60,132,115,58,36,40,26
2018-03-08,0,0,0,0,0,0,10,31,75,71,45,38,32,40,49,47,44,70,109,94,51,34,21,23
2018-03-09,0,0,0,0,0,0,7,27,53,42,30,36,28,47,54,39,47,57,84,63,45,37,18,17
2018-03-10,0,0,0,0,0,0,2,11,22,33,29,41,34,53,64,41,28,27,15,19,17,22,17,17
2018-03-11,0,0,0,0,0,0,4,3,13,38,47,40,48,43,26,28,18,18,15,19,11,15,14,10
