Date,Mean,Var
2015-01-01,1.1677047010212025,0.43625597234424396
2015-02-01,1.1838339839134762,0.44191405220232094
2015-03-01,1.1675635111442102,0.43261351605140735
2015-04-01,1.1533547652441525,0.4167725389327055
2015-05-01,1.1671903742984484,0.456931015589849
2015-06-01,1.1621092696806299,0.5076028175487445
2015-07-01,1.1676849105667129,0.487901832614913
2015-08-01,1.1683165360787233,0.47198305639954574
2015-09-01,1.1631265580531507,0.4583001217223707
2015-10-01,1.1731758279541495,0.4611450439831174
2015-11-01,1.1790725832327773,0.475248964385165
2015-12-01,1.1566976117919876,0.4823642563107425
2016-01-01,1.180245063052133,0.4871163752236802
2016-02-01,1.1921139069361852,0.4702877539085212
2016-03-01,1.1882784865546154,0.4630994220128282
2016-04-01,1.1836666081978884,0.4736552976304257
2016-05-01,1.182610263948952,0.4756749059448125
2016-06-01,1.1785263776368076,0.49213119597463023
2016-07-01,1.1731968471518621,0.48927637532669305
2016-08-01,1.2718923987433017,0.6379614375782038
2016-09-01,1.4500710204253118,0.9521769093168444
2016-10-01,1.4867089592505016,1.0075112682039178
2016-11-01,1.4793413084544276,0.9581003606449854
2016-12-01,1.4639051372907277,0.970447832567763
2017-01-01,1.5410295640340637,1.0435901683101756
2017-02-01,1.5460406445375656,1.0331731203881522
2017-03-01,1.555434298978872,1.043457493720907
2017-04-01,1.5214993986458512,1.0231458427815603
2017-05-01,1.5273356672337142,1.0205489630963478
2017-06-01,1.515798092211649,1.0257504411363114
2017-07-01,1.51323702910415,1.0070541723525934
2017-08-01,1.5170544466139892,0.9993598257795179
2017-09-01,1.516120237021365,1.0016125985470876
2017-10-01,1.5341416155271956,1.0125328536843572
2017-11-01,1.5311350604445386,1.0071108299391474
2017-12-01,1.4774341740515466,0.951198275661197
2018-01-01,1.5193898100190038,0.9879549773103047
2018-02-01,1.533836464311729,0.9982916886323271
2018-03-01,1.5415645279408523,1.0280920213021238
2018-04-01,1.550616333370081,1.0527615091617366
2018-05-01,1.5349091974061582,1.021902646722737
2018-06-01,1.509741859979731,0.9940273679826728
2018-07-01,1.5203435392669613,0.9998964373167228
2018-08-01,1.5250195454902111,0.9989664193392392
2018-09-01,1.5212078210490807,1.0005323696921453
2018-10-01,1.5530964605800672,1.027290470367819
2018-11-01,1.5531482075757654,1.0393359562131825
2018-12-01,1.5317929555931957,1.0473374059725067
