Date,Mean,Var
2015-01-01,1.1303606665004364,0.44656027457387293
2015-01-02,1.1448980543906624,0.4173237231744973
2015-01-03,1.1366734796009044,0.414827494347016
2015-01-04,1.070017736070766,0.45942083553890806
2015-01-05,1.180993495103944,0.47288006867182414
2015-01-06,1.1671885337969106,0.4680368579488268
2015-01-07,1.1759955133284092,0.4281532584496201
2015-01-08,1.164893756692804,0.41914778007572917
2015-01-09,1.1715680750479218,0.43702478965512953
2015-01-10,1.1164428815882546,0.3835266602231388
2015-01-11,1.1017792674767533,0.4238776451526296
2015-01-12,1.201380119386636,0.39687887105656633
2015-01-13,1.1756555983894235,0.45231737502482927
2015-01-14,1.178664663789471,0.45156109161262886
2015-01-15,1.1869744769515493,0.4566518941112755
2015-01-16,1.2063067517415333,0.4522462490270878
2015-01-17,1.1305355043392549,0.4265918332357795
2015-01-18,1.163737621926417,0.4603202689248575
2015-01-19,1.1644583004730051,0.41537343541474675
2015-01-20,1.1991278083373913,0.42545534958015185
2015-01-21,1.1979980526542866,0.4322404749559016
2015-01-22,1.1943333424723233,0.440034905883052
2015-01-23,1.1824486843099011,0.4243985666199664
2015-01-24,1.1591904930486683,0.39727417910048446
2015-01-25,1.1920577148216696,0.42736841987410573
2015-01-26,1.1993792905931917,0.46901142910743515
2015-01-27,1.2306545461286955,0.4559840083212282
2015-01-28,1.2006579626889733,0.4837632005641612
2015-01-29,1.1803580395430306,0.43537953478239594
2015-01-30,1.1702054895412441,0.44554230296921266
2015-01-31,1.1239098109228465,0.4047623646945056
2015-02-01,1.1784789895510406,0.46538022861302036
2015-02-02,1.0908543788802125,0.43907920056394
2015-02-03,1.1662974050385615,0.4520534542298935
2015-02-04,1.2067016643781452,0.44138241154769653
2015-02-05,1.2242922449043778,0.4438746249819825
2015-02-06,1.2048422947437991,0.475299339550236
2015-02-07,1.16778179856659,0.4432748730912583
2015-02-08,1.202554288431914,0.50343372958807
2015-02-09,1.2069599007438248,0.4238301703631927
2015-02-10,1.2431415948286135,0.4415459381442997
2015-02-11,1.1950174552811654,0.44615328689214384
2015-02-12,1.2183950502383059,0.46259648975719686
2015-02-13,1.1712650130260849,0.4267237236584961
2015-02-14,1.1250771817943612,0.36386108613737383
2015-02-15,1.090415507625108,0.38760828369085915
2015-02-16,1.2158195145528505,0.48661756286863567
2015-02-17,1.1923444835700197,0.4177716635619126
2015-02-18,1.196883592496109,0.42785656214829354
2015-02-19,1.2412219393187294,0.46973046629511334
2015-02-20,1.2032294676276667,0.46082083568139165
2015-02-21,1.1383649963354325,0.4235249071439374
2015-02-22,1.115002741987631,0.432399711930127
2015-02-23,1.2239037606590983,0.4408542466080206
2015-02-24,1.1678704250127214,0.44362894624276134
2015-02-25,1.1955501332191492,0.4664823157173593
2015-02-26,1.215339958691361,0.4327443907854739
2015-02-27,1.1574819057945696,0.4107633183426512
2015-02-28,1.1922638622798893,0.44430169352965004
2015-03-01,1.0779599956022077,0.40578716052345654
2015-03-02,1.2007883970833422,0.46254196092310507
2015-03-03,1.2331209865726227,0.4399505020062979
2015-03-04,1.2117520810308284,0.4696781836824266
2015-03-05,1.2044101754689414,0.4648838291559248
2015-03-06,1.2138416790498718,0.4351110536989894
2015-03-07,1.1549553857241077,0.3805492008728922
2015-03-08,1.082475709705718,0.38174637470388273
2015-03-09,1.1711514353201729,0.44640285077138914
2015-03-10,1.1968634560895248,0.4349072042914121
2015-03-11,1.183967630199931,0.444979868332661
2015-03-12,1.2238951937303457,0.44783406038116796
2015-03-13,1.1977764229459904,0.42892242084515947
2015-03-14,1.099743578516257,0.4063399114387019
2015-03-15,1.159723672660859,0.3940365182253562
2015-03-16,1.110756203123593,0.46287381233003505
2015-03-17,1.1393859347161936,0.43360108380860457
2015-03-18,1.1900265647819304,0.4406197315592461
2015-03-19,1.2024249988794151,0.44371968623143443
2015-03-20,1.1873491876348186,0.4223315032507418
2015-03-21,1.1286274755068737,0.4076716784357124
2015-03-22,1.1200475615694825,0.41988178733773557
2015-03-23,1.1922993875436971,0.4275883208330113
2015-03-24,1.2100350727826115,0.4349535490203808
2015-03-25,1.2143273521601365,0.48485524937546387
2015-03-26,1.1810599557615789,0.42926018465043764
2015-03-27,1.1897592434329645,0.4483737474586328
2015-03-28,1.1101379982950201,0.40818067605080616
2015-03-29,1.145557975234129,0.49299172352662934
2015-03-30,1.1622753737665896,0.43262246772328616
2015-03-31,1.097972760580762,0.37782269614864783
2015-04-01,1.1460627533606265,0.43901461359561966
2015-04-02,1.025641312881835,0.39320402259822745
2015-04-03,1.1299764381245467,0.41107958383289017
2015-04-04,1.0824864013654243,0.4039569142173714
2015-04-05,1.1845636822087378,0.456848695641211
2015-04-06,1.122752303230023,0.388638371582908
2015-04-07,1.1299302554831738,0.41360108777576726
2015-04-08,1.1248892491856126,0.39667333812764943
2015-04-09,1.1536249967855412,0.42583464928566933
2015-04-10,1.1636427677675356,0.40177003254585253
2015-04-11,1.1098839580206445,0.3985298204710106
2015-04-12,1.2117434368620306,0.4663257619428823
2015-04-13,1.214118580806867,0.4660996021102237
2015-04-14,1.200323511080432,0.42578956108433474
2015-04-15,1.1701023664849064,0.39692180166031504
2015-04-16,1.1834117586504682,0.4566036857737284
2015-04-17,1.1724296215333774,0.43398576538499795
2015-04-18,1.1039245811783218,0.41137182602451466
2015-04-19,1.1337652433082535,0.39386345857520083
2015-04-20,1.1835543251732654,0.44303743949413676
2015-04-21,1.1977341372458141,0.42651120388000957
2015-04-22,1.1911012512618202,0.4217783758191482
2015-04-23,1.1678873470354794,0.4172388302765733
2015-04-24,1.1526181453190172,0.42282711083887453
2015-04-25,1.1329977862684812,0.3600099995592465
2015-04-26,1.1223584333781857,0.407410029301948
2015-04-27,1.1697516656199076,0.39055199735884993
2015-04-28,1.1885234624328542,0.40388487827905317
