Date,Mean,Var
2015-01-01,15.901672433679353,4057.1266609664026
2015-01-02,10.589300100704934,80.54741895804668
2015-01-03,11.442923649906891,219.75655120000542
2015-01-04,19.481672394043528,1538.4029471313495
2015-01-05,11.298572884811417,2083.2871181426694
2015-01-06,9.507164948453608,37.970671291420025
2015-01-07,9.758426323319028,39.2866058642931
2015-01-08,9.654834176503654,50.019184299717985
2015-01-09,11.106560134566864,1088.7446211633512
2015-01-10,10.093381076388889,54.91912135075256
2015-01-11,13.732856385797563,111.80794828595923
2015-01-12,11.093680188124633,1493.6867762451827
2015-01-13,9.63616935483871,69.75058135951207
2015-01-14,9.890238704177323,267.08239444429864
2015-01-15,9.842931309904154,53.786739006913045
2015-01-16,9.996150761828389,44.3831125122981
2015-01-17,10.119394663480684,60.46248490691996
2015-01-18,13.391562173458727,180.89798075829478
2015-01-19,9.791455615246866,45.36093052164599
2015-01-20,9.515196078431373,95.81138840177589
2015-01-21,9.929311678267595,46.358527845419914
2015-01-22,9.771711509715994,57.28398828436666
2015-01-23,10.728951890034363,965.5031247747252
2015-01-24,10.636550759392486,60.35387352263042
2015-01-25,14.956230104592995,525.1193562450978
2015-01-26,9.888477366255144,199.08054165734453
2015-01-27,9.9972030651341,61.99686227170144
2015-01-28,9.747832369942197,111.09693190921412
2015-01-29,9.743785697966644,102.52130642531262
2015-01-30,9.805782312925169,53.382355806669615
2015-01-31,10.069549663299663,49.32606521343156
2015-02-01,12.290100472813238,182.3675705641919
2015-02-02,10.648833333333334,71.70323677911384
2015-02-03,10.355598555211557,370.7035050808208
2015-02-04,9.719951431492843,71.65896528287844
2015-02-05,10.428283181712153,89.51949614788757
2015-02-06,9.942243975903613,45.26546437382287
2015-02-07,10.681366350544433,468.0829878052848
2015-02-08,12.67557039510295,129.73800587533162
2015-02-09,9.788497474747475,47.68180866649179
2015-02-10,9.892940911141181,47.399137301704336
2015-02-11,9.945573440643864,48.031854367067496
2015-02-12,9.923154714998686,41.84203550960558
2015-02-13,9.81661554192229,40.97100221505674
2015-02-14,10.573848878394331,64.33064345599004
2015-02-15,11.980711920529801,189.62169525425966
2015-02-16,10.050549322113138,82.07490437639592
2015-02-17,9.491694462975316,41.08727057295477
2015-02-18,9.853214205439425,48.32359290077882
2015-02-19,9.943409247757074,40.065473528609964
2015-02-20,9.610570269625388,40.19434059305698
2015-02-21,10.467770034843205,49.61529755377287
2015-02-22,12.077973671838269,126.86133893590352
2015-02-23,9.886182756079586,46.03090469027273
2015-02-24,9.223570948217889,40.35212816243344
2015-02-25,9.73123414071511,46.58889640597423
2015-02-26,9.734790334044066,36.73417619869899
2015-02-27,9.781037240118803,58.558409028561876
2015-02-28,10.848982785602505,77.4963026590583
2015-03-01,13.2732782369146,509.65147939357433
2015-03-02,9.905532455532455,187.64560448397813
2015-03-03,9.669110396570204,41.82601647536376
2015-03-04,9.847427912341407,66.96546679468047
2015-03-05,9.736491228070175,39.834300239846925
2015-03-06,10.196507936507937,130.19980990702098
2015-03-07,10.117311233885818,41.73741323943239
2015-03-08,12.2843992248062,104.20814862770743
2015-03-09,9.736108939275475,282.17056849412177
2015-03-10,9.073491083676268,31.167003385090343
2015-03-11,9.207754010695187,68.40325310154476
2015-03-12,11.452864214992928,3832.3118961311134
2015-03-13,9.772314814814814,44.21645406189148
2015-03-14,9.92156862745098,78.79931061043695
2015-03-15,11.012855297157623,111.79205956306953
2015-03-16,11.8042194092827,209.39585257151043
2015-03-17,9.484950248756219,55.79700038018757
2015-03-18,9.545620022753129,93.700961183691
2015-03-19,9.646218771100607,82.37073268964437
2015-03-20,9.21609756097561,49.432516915936326
2015-03-21,9.637385682749922,259.5067041542433
2015-03-22,12.60578395808142,581.9513167205533
2015-03-23,43.77371031746032,832495.7662436466
2015-03-24,9.153611293499672,40.6036984407192
2015-03-25,9.048675128033846,36.39783933831217
2015-03-26,9.490191996298867,56.604110912185874
2015-03-27,10.53296321998612,1045.0637753258857
2015-03-28,10.322607612949128,66.82723437305211
2015-03-29,14.254034291477558,503.51808723518565
2015-03-30,9.874325144070367,42.70319847908687
2015-03-31,9.436174724342663,43.11569108017929
2015-04-01,9.489503419565864,39.00115658850517
2015-04-02,14.619897435897437,5267.005359345735
2015-04-03,10.0965483234714,59.045077544157806
2015-04-04,9.99626168224299,47.99047649446377
2015-04-05,16.729781879194633,1204.2631643034163
2015-04-06,9.590613026819923,75.08834027283315
2015-04-07,9.217861885790173,34.22386840905036
2015-04-08,9.546069810818013,47.98843676347812
2015-04-09,9.336929176920973,59.383016844004
2015-04-10,9.228708198489752,36.687158302907136
2015-04-11,10.212817551963047,53.59527611131139
2015-04-12,13.124847632442568,224.6382839165013
2015-04-13,9.349207988980716,31.85934369420984
2015-04-14,10.431914191419143,726.8185113048293
2015-04-15,9.713754566946056,38.97485011635456
2015-04-16,9.567083897158321,48.81855037872347
2015-04-17,9.468415153553014,51.52528705588514
2015-04-18,9.67546001415428,41.678812369340484
2015-04-19,11.660143884892086,144.89553456139996
2015-04-20,53.36765038444143,597173.1946050883
2015-04-21,9.242995011927999,34.22398735652891
2015-04-22,9.24066852367688,34.165775425780495
2015-04-23,9.112133989224644,31.408900170188627
2015-04-24,9.287889194139193,32.39497312066503
2015-04-25,10.011314138058324,63.77523431448703
2015-04-26,12.923923923923924,350.57813522294254
2015-04-27,9.463282688766114,37.71249410785342
2015-04-28,9.294822888283377,37.44832999208954
2015-04-29,9.205291005291006,34.93537599145448
2015-04-30,9.338137839628894,34.53454899837637
2015-05-01,10.393076081007115,64.30997528093468
2015-05-02,10.068935538592028,96.99174891501839
2015-05-03,10.892617830777967,61.660053487940885
2015-05-04,9.865922844175492,236.72225173834403
2015-05-05,9.487881004633016,40.30162665184567
2015-05-06,9.433842794759826,39.245851280028994
2015-05-07,9.323708759954494,37.80565639356694
2015-05-08,9.511326412918109,38.52142633266982
2015-05-09,9.209181415929203,33.70290071960506
2015-05-10,11.621529051987768,631.3952464322123
2015-05-11,11.121433666191155,6243.115918452303
2015-05-12,9.105082319255548,29.229986886325946
2015-05-13,9.466102430555555,69.6708082228706
2015-05-14,9.600756013745706,42.986932791950466
2015-05-15,9.276714573877964,34.79289942574592
2015-05-16,9.95808510638298,44.20652490577718
2015-05-17,11.20368782161235,103.68257562822686
2015-05-18,9.797348484848484,109.27989263031638
2015-05-19,9.34269508057676,33.11587966168593
2015-05-20,9.776188946015424,80.36273902851367
2015-05-21,9.32056603773585,45.372894721704405
2015-05-22,9.211578697099382,35.581888996141984
2015-05-23,9.780506108202443,64.80424834596194
2015-05-24,11.392833333333334,83.35506102765865
2015-05-25,9.475367730255714,44.21242442876782
2015-05-26,9.626753812636165,239.56071789080914
2015-05-27,9.538584795321638,48.19330202980921
2015-05-28,9.070953723279304,34.67243714023279
2015-05-29,9.429435071574643,199.43388668495993
2015-05-30,9.919899723374826,43.218234315536975
2015-05-31,11.736882036221242,214.84060054178315
2015-06-01,9.786696105072464,334.3515467700368
2015-06-02,9.647711154094132,130.78092755350346
2015-06-03,9.21691129546905,33.65578236526407
2015-06-04,10.345915032679738,685.2829269472123
2015-06-05,9.53707030383677,40.878442343256545
2015-06-06,11.107268891446108,135.13527768350252
2015-06-07,12.770478219696969,630.2280370556338
