Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-01-01,,,,,,,,30.001111111111115,,21.902288359788358,54.343510582010545,9.422944444444447,49.42013611111111,38.84503427128428,126.43986507936509,62.460376851851855,261.1763623582766,53.142924968071526,79.3731192881193,77.71967024041585,23.39964814814814,96335.74994107745,12.355935185185185,12.311481481481483
2015-01-02,,,,,,,9.268277777777776,33.775,31.38566374798712,43.002442209450834,31.164187037037042,89.76126026272577,527.5829678848285,97.95545138888889,52.81122522214627,36.12279687408192,33.60650619567771,56.93448512906846,46.29540892531876,42.6509513784146,52.084787581699345,45.52083538587848,45.40460846560847,36.4507190957191
2015-01-03,,,,,,0.10124999999999988,15.867222222222226,22.02075,28.946150793650798,34.554187545388515,84.6026512096774,52.34709976105138,77.63623064266356,1910.6809625323006,63.68409317504367,38.98869047619046,58.285545231642786,47.85155031799476,47.94199965339671,38.80594677871148,119.70525170940172,37.643795101553174,19.7243962962963,17.03211385836386
2015-01-04,,,,,,,5.335555555555556,0.03731481481481492,31.53537749287749,1882.4874819958848,675.0892513346678,11026.65885365933,596.2654709442388,93.03620700700704,41.57513994415223,53.72355252849,77.58432170542635,57.81973238482388,43.66953774928774,46.551279629629626,11.718046477850404,32.67813624338625,29.586080808080805,5.023587962962961
2015-01-05,,,,,,,24.81618518518518,20.476467864923745,29.408294346978554,23.932442297369846,82.56316161616164,43.70002118945869,29.59978999078264,44.55070806623929,54.76488698955363,50.33726595744681,28.733906326849983,41.813629511998386,53.4140567884288,21289.35705727776,71.88984514130854,66.68029181184667,65.04499259259259,24.776551332033783
2015-01-06,,,,,,,23.545490740740743,28.124557407407405,33.26636215828924,20.29482744718594,34.634982593795115,62.146391721132886,33.462274633123705,30.454208552503406,31.384333289381157,31.02489622777596,47.56749605263158,39.398667772249865,28.542222222222215,57.29777051294609,51.366482354996506,20.263290101948638,55.04048958333335,26.719666666666672
2015-01-07,,,,,,,19.611143162393166,37.53738372093022,22.4164091068917,33.00343220338983,52.45541651285837,35.0930925170068,32.27609314187068,36.11779344500878,28.310892784514092,27.18513046132612,60.94254840152023,40.929157096171814,44.85258640361796,43.832553826244315,54.530674202883986,32.32401351629151,49.213576309067705,64.90477455716585
2015-01-08,,,,,,,11.410833333333331,20.92847824171952,20.937938539261943,24.550456924315622,27.938134619131116,25.959405958046897,21.87227092668355,31.73173335618898,39.8220807797072,46.096075085589796,269.15177573121065,43.26900681868991,32.56834347263857,56.54609447180777,39.2873529143898,34.21899473991817,51.14055788982259,21.1510524691358
2015-01-09,,,,,,,17.950047619047616,27.287594689637384,25.512439595781498,36.94446876600104,21.405170145190567,28.91424648786719,104.97575412048876,70.78297703155147,98.57884407044524,110.18406050298913,179.06104623769335,48.46730200355201,121.91169488685114,66.971313700919,50.68787267171984,27.21468721770552,28803.691149728995,38.193775720164616
2015-01-10,0.16055555555555542,,,,,,49.66722222222222,13.412473447712419,13.28704513888889,33.95480994152047,54.7561351891003,34.41111213151927,89.65738236961452,43.501699164918335,80.0619426994099,93.6278216649908,46.66770969210882,37.31035152636448,50.23515430467465,59.80518235294118,41.68367563041765,42.449397157853035,58.79488516113514,48.79876262626262
2015-01-11,,,,,,,20.85527777777778,2.683472222222228,108.99779761904759,90.13200856605269,109.8131885239537,97.5171296785945,99.7549124955105,82.76962900715841,47.8334817395793,591.1118660130718,49.04944157848325,116.13888468013465,42.47886677162993,56.91593717948718,28.23534420289855,54.40453825044803,53.70419312169313,23.810354938271608
2015-01-12,,,,,,,32.523499025341124,28.106480944712832,24.427726034858388,40.072408342686124,32.22586893424035,38.28627711004274,44.10472956326989,32.20426446907265,38.054250550550556,69.73617755486973,27.8172265558938,162.58434345304215,131.7508785603786,16171.889789548954,37.45695873543732,27.612514597931256,53.5002514619883,24.18615740740741
2015-01-13,,,,,,,8.564879426129426,34.336212694578634,26.535857772166104,50.59829855677274,38.016674522373066,23.778944354256847,62.032226549821516,49.53004467300399,40.562862262038074,30.567809611438964,37.520913151577496,89.92310872230678,290.3977333624855,39.31910209846653,24.59348625775097,157.291561328535,11.40192174432497,44.120734386347124
2015-01-14,,,,,,14.297499999999996,16.355521885521885,7360.810656072736,26.28866337342497,24.66004714209402,30.78124243492567,34.21891831658787,19.01651396968095,24.433998187873456,41.647411754477474,59.84720349563045,45.476075179657286,58.2723598859485,33.172596480995445,43.793243682352674,30.84674162257495,64.74759566875845,16.060887521043774,39.30760281385282
2015-01-15,,,,,,,5.959789886039887,24.543267356425243,40.36293418983573,28.183144477597804,53.04372837347839,42.7521646818051,26.095878436102307,40.58330552509747,147.80776198926202,34.72720331911066,32.09062844875437,64.6220390325671,96.58748442706069,36.920470683419005,32.25120484599259,42.34124308697837,44.7192964519141,14.257240740740738
2015-01-16,,,,,,21.848425925925927,8.227803030303027,18.819719173441733,21.567499583749587,46.88626989878075,73.51944182389937,75.34613129206905,40.76792580982236,38.63360269360268,45.92870443196003,71.43472026821341,37.48233058984912,52.74744042397662,37.49873829614527,36.407830427400654,40.603412185016076,40.28402599988621,39.6187996031746,15.276872427983543
2015-01-17,,,,,,0.6422222222222232,12.496180555555556,47.75279914529916,28.232878284267166,30.861427648578815,35.15706530612245,68.20159121260686,186.36498942098203,48.18192791680854,41.39169427677173,36.417163109161784,50.28900991395435,112.10680420054203,63.408341613091764,68.60338845315903,60.27898518518518,65.1894032088769,32.18607158541941,15.14082948717949
2015-01-18,,,,,,,54.14380456349206,,71.29797076023392,470.833718264981,568.4520673323092,329.0042965838509,77.66149131400213,98.48863817013363,36.81627734204794,47.43551248548198,31.235814920033665,76.00540996168581,30.233421900161037,15.499421702404154,24.185312962962957,25.381641666666667,7.058541666666667,156.91437962962962
2015-01-19,,,,,,3.4234722222222236,5.68825885668277,49.79505413105412,19.77632805137558,26.212083542440357,40.036072203516646,21.01281999095433,47.26833652458651,49.2538525132275,31.83780750650316,71.4118130407193,59.202496588693954,38.08864022904483,45.88074513327344,37.9690767973856,55.44151139201001,84.12428012519565,65.62365772669222,54.08418181818183
2015-01-20,,,,,,6.551203703703703,13.726794973544978,15.364247448979583,21.915964753322225,25.3009013288928,25.434477755421426,30.78838028169014,39.47269450119169,887.5158489388267,33.16652453119318,80.4719983174788,45.45578383780698,32.40186067917233,39.46236433473207,42.61996937321938,35.20314346340387,32.0867736059698,66.02095081247256,19.279391534391532
2015-01-21,,,,,,164.40888888888892,19.699323671497588,19.2778681211576,41.1245636645568,29.469491752256463,37.29827495291902,39.43224663876205,80.48545609250803,39.61663836146272,30.459940375982054,75.35200284704747,62.33422660594708,30.62860921177589,36.71156684981685,35.19305877720503,36.07402259444281,25.83190839887074,232.25754958183998,11.367684027777779
