Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-01-01,2.7666666666666666,,,,,,3.4833333333333334,6.816666666666667,,9.995238095238095,12.678888888888888,11.183333333333334,10.272666666666666,7.997727272727272,11.72857142857143,13.245999999999999,15.690666666666665,12.907222222222224,16.55151515151515,13.890350877192983,9.745833333333334,96.61944444444445,7.169444444444444,5.772222222222222
2015-01-02,,,,,,,6.456666666666666,8.066666666666666,10.267361111111112,8.383888888888889,9.310666666666666,10.306896551724137,13.741860465116279,11.123809523809523,10.758008658008658,9.710752688172043,10.070075757575758,11.20185185185185,11.393715846994535,10.44647435897436,11.016666666666666,9.888505747126436,11.97063492063492,9.095454545454546
2015-01-03,,,,,,6.008333333333333,8.766666666666667,6.625,11.0,8.57685185185185,9.576041666666667,10.238709677419354,11.877380952380953,25.391666666666666,10.671631205673759,9.163888888888888,10.90873015873016,10.459696969696969,11.50343137254902,9.217619047619047,12.651923076923076,9.53225806451613,8.168000000000001,7.7821428571428575
2015-01-04,,,,,,,2.3,19.23888888888889,14.987179487179487,30.195833333333333,24.633783783783784,58.8909604519774,21.531720430107526,15.721555555555554,9.944350282485876,10.415416666666667,15.927906976744186,10.491666666666665,10.469166666666666,13.104000000000001,7.65925925925926,9.381746031746033,8.598484848484848,7.720833333333333
2015-01-05,,,,,,,8.876666666666667,7.340686274509804,8.833333333333334,10.251449275362319,11.295555555555556,11.153749999999999,10.047115384615385,8.813846153846153,10.628205128205128,10.006666666666666,9.237089201877934,8.794540229885056,10.176950354609929,25.394503546099287,11.402380952380952,10.886904761904763,7.852666666666667,7.997368421052633
2015-01-06,,,,,,,8.213888888888889,8.594,9.596354166666666,6.9820754716981135,10.372321428571428,11.098366013071896,9.9,8.841525423728813,8.154791666666666,9.386075949367088,9.93530701754386,10.034825870646767,9.583333333333334,11.478112449799196,9.39537037037037,7.67936507936508,9.346875,10.566666666666666
2015-01-07,,,,,,,7.908333333333333,7.71860465116279,9.74375,9.258333333333333,11.700387596899224,9.527333333333333,9.451944444444445,9.563026819923373,9.499468085106383,9.253985507246377,10.194131455399061,9.790980392156863,11.026602564102564,10.26835016835017,9.403861788617887,9.069503546099291,10.34611111111111,10.03888888888889
2015-01-08,,,,,,1.9833333333333334,5.949999999999999,7.10189393939394,8.696747967479675,9.241666666666665,9.178248587570621,10.711290322580645,8.835310734463276,10.345783132530121,9.311423220973783,9.89235294117647,11.898873873873873,9.725352112676056,10.551713395638629,9.63319209039548,9.996448087431693,9.238135593220338,9.797619047619047,8.528333333333332
2015-01-09,,,,,,7.883333333333334,6.596666666666667,7.017063492063492,10.062248995983936,8.992857142857142,8.303160919540229,8.181609195402299,11.571739130434784,9.102996254681647,10.531710914454276,10.263131313131312,11.332083333333333,10.753205128205128,10.645089285714286,9.417543859649122,9.612903225806452,9.380555555555556,47.27073170731707,8.485802469135804
2015-01-10,6.283333333333333,,,,,,18.166666666666664,7.463725490196079,9.736458333333333,8.266666666666666,9.579545454545455,9.809666666666667,12.715306122448979,9.263063063063063,10.731229773462783,10.106089743589743,9.797043010752688,9.878014184397163,10.205681818181818,11.56764705882353,9.263194444444444,9.407352941176471,11.443181818181818,9.958333333333334
