Date,Mean distance
2018-03-26,2.832420234985591
2018-03-27,2.9772603710172576
2018-03-28,3.0420552105398433
2018-03-29,2.849675705130367
2018-03-30,2.729279825250529
2018-03-31,3.134586211716881
2018-04-01,1.5836760951300974
2018-04-02,1.7672506438931905
2018-04-03,1.9123701162147242
2018-04-04,2.011999357377671
2018-04-05,2.0734525760402187
2018-04-06,2.1212796628526434
2018-04-07,2.1821253920926664
2018-04-08,2.410351758027104
2018-04-09,2.4393947199386146
2018-04-10,2.4329986743872443
2018-04-11,2.433509151365311
2018-04-12,2.5671516866911865
2018-04-13,2.5862569399645943
2018-04-14,2.6190082856813213
2018-04-15,2.9074037269856134
2018-04-16,2.784388912260625
2018-04-17,2.6920165559299
2018-04-18,2.7552229550958165
2018-04-19,2.8531426426458886
2018-04-20,2.801304257083311
2018-04-21,2.880475842956923
2018-04-22,3.306213441855459
2018-04-23,2.7473341321066744
2018-04-24,2.8883983902250416
2018-04-25,3.1122971370662778
2018-04-26,2.88815567342995
2018-04-27,3.026075187495425
2018-04-28,2.797138820525246
2018-04-29,3.3091335214306907
2018-04-30,3.1537580270991827
2018-05-01,1.5378864121735252
2018-05-02,1.865919069333571
2018-05-03,1.9835981717919717
2018-05-04,2.0033081305797125
2018-05-05,2.076614046795773
2018-05-06,2.378785250989368
2018-05-07,2.36235128189095
2018-05-08,2.3372570236354697
2018-05-09,2.441686987029035
2018-05-10,2.4460192213352605
2018-05-11,2.5306497917652893
2018-05-12,2.450929606257531
2018-05-13,2.87770791432095
2018-05-14,2.5873813098701754
2018-05-15,2.599150733820986
2018-05-16,2.688808483442413
2018-05-17,2.949179319126041
2018-05-18,2.698656965080107
2018-05-19,2.8089261857896104
2018-05-20,2.9040020840124625
2018-05-21,2.9076032816841217
2018-05-22,2.9086883978855576
2018-05-23,2.918545010146129
2018-05-24,2.9204743084255314
2018-05-25,2.9556393965150383
2018-05-26,3.143907105501578
2018-05-27,3.5349579125607073
2018-05-28,3.1198700220760855
2018-05-29,3.118383320556239
2018-05-30,2.6092857196111767
2018-05-31,2.6982319508603356
2018-06-01,1.6433148458256717
2018-06-02,1.7900874078617641
2018-06-03,2.0102564955291715
2018-06-04,2.0456268804297095
2018-06-05,2.169114040626396
2018-06-06,2.2252322498661443
2018-06-07,2.3433729188690107
2018-06-08,2.3713966491388256
2018-06-09,2.240510205697228
2018-06-10,2.6922635968134854
2018-06-11,2.4719241586635285
2018-06-12,2.47951383232057
2018-06-13,2.4885922284421427
2018-06-14,2.444373165829294
2018-06-15,2.547022705161524
2018-06-16,2.644891449114436
2018-06-17,3.0946680608231527
2018-06-18,2.750287795794771
2018-06-19,2.5539312724543217
2018-06-20,2.6878059012077715
2018-06-21,2.8517390916602734
2018-06-22,3.038091986745932
2018-06-23,2.7658867585845672
2018-06-24,3.0618918253624474
2018-06-25,2.900557293454922
2018-06-26,2.7957622786256406
2018-06-27,3.0552367345835827
2018-06-28,2.7623779503813752
2018-06-29,2.7926025252069984
2018-06-30,2.8898287526309265
2018-07-01,1.5506359810470265
2018-07-02,1.7430151054573524
2018-07-03,1.9307180245452449
2018-07-04,2.0073871896489024
2018-07-05,2.1529482433137885
2018-07-06,2.20033451363303
2018-07-07,2.153940169544023
2018-07-08,2.5248722168131654
2018-07-09,2.30471891797611
2018-07-10,2.3800287600250734
2018-07-11,2.3689164180471294
2018-07-12,2.4171950809146074
2018-07-13,2.3985251114657844
2018-07-14,2.31386330585424
2018-07-15,2.902865064529222
2018-07-16,2.5303585302005214
2018-07-17,2.6264369648366706
2018-07-18,2.654967472521723
2018-07-19,2.729021540607812
2018-07-20,2.829035127831532
2018-07-21,2.677310512289847
2018-07-22,2.9900956976737483
2018-07-23,2.753542780651285
2018-07-24,2.8963647228701404
2018-07-25,3.019246388837927
2018-07-26,2.8532869569427324
2018-07-27,2.948863941817359
2018-07-28,2.7408043452246074
2018-07-29,3.1998638494510407
2018-07-30,2.9931555478887844
2018-07-31,2.754757165586113
2018-08-01,1.6647845806818375
2018-08-02,1.8202552413410205
2018-08-03,1.9225734408362665
2018-08-04,1.9844474663995408
2018-08-05,2.242118827115359
2018-08-06,2.102231085053441
2018-08-07,2.1869778510598596
2018-08-08,2.300748872510576
2018-08-09,2.3182694990997237
2018-08-10,2.2996086225281407
2018-08-11,2.3430305380097893
2018-08-12,2.740918260323313
2018-08-13,2.624532199707753
2018-08-14,2.6902841899447396
2018-08-15,2.6835955209585594
2018-08-16,2.624995899637657
2018-08-17,2.6915511175807576
2018-08-18,2.6535158125546667
2018-08-19,2.973099863080048
2018-08-20,2.7374749829426333
2018-08-21,2.791050842301014
2018-08-22,2.7987966275435148
2018-08-23,2.9527207847603143
2018-08-24,2.864594855137886
2018-08-25,2.7515562603582593
2018-08-26,3.3505486030819327
2018-08-27,3.0000735672311705
2018-08-28,3.0892482798488925
2018-08-29,2.9528033404033525
2018-08-30,2.6912245971868547
