Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.371706587252235,1.1433626406420225,,1.1204422322724816,0.9875397364286257,1.2680939835585219,1.2997140283478572,0.8818781403785159,1.029882405422679,1.523208351946988,1.2088143869046388,1.0380151353528972,1.208203663331346,1.1024632614497838,1.0179598754882022,1.0992228320982025,0.8407004632075546,0.6200287345710224
2015-01-02,,,,,,,1.235110461591817,1.3411374189690952,1.494651342475412,1.3006475979697156,1.381172427313186,1.014946002564908,1.249425669672017,1.1221896978506671,1.0236801740099448,1.1493264353328407,1.0095522845160005,1.2152372370705755,1.1692540009543195,1.329816659925445,0.9305988370846032,0.9451080610314696,1.0126987079377914,0.9180733925955399
2015-01-03,,,,,,0.575976154292187,1.395241606065202,1.0025818050462196,1.784980428191341,1.6318700955206438,0.9893009549256566,1.2280029180598049,1.3407102976900958,1.2239418333730696,1.0954349159827141,1.021642522433154,1.1480087775648635,1.0399050411433457,1.0509463057527304,1.0903286731664303,0.9403483350495981,0.9886816941562587,1.1340988770907947,1.0968964629116915
2015-01-04,,,,,,,0.548294836723157,1.1189735874456468,1.312250154418676,1.245951965073309,1.1445127512310256,0.9535013358629703,1.1663844283374114,1.1975587546259898,0.9677723739292264,0.9446650985661986,1.1303555620371273,0.9233219368849654,0.9617540346338433,1.1784974989444945,1.0205776260102064,1.0409518044272434,0.8786826312426598,1.2831970070704917
2015-01-05,,,,,,,1.141666169535617,1.1582641926976178,1.3486578131940337,1.400326946767604,1.2475557082651259,1.2697167758555454,1.1337776691785169,0.9802397908014067,1.2108403603561326,1.1104828637422361,1.1287723875804105,1.1588560131399273,1.1979238687851952,1.3043761337811912,1.2903815701747277,1.0974633734433825,0.733285088925135,0.7863627004751151
2015-01-06,,,,,,,1.4546528105992047,1.1731860942277728,1.3373748215073626,0.990119645390142,1.2804832636514905,1.1423003989739267,1.0993831158737961,1.1707966433055679,1.1246679026247688,1.0347376133500485,1.103076209209637,1.159012237438064,1.1767806177110043,1.3187670246766734,1.2010140750526974,1.1783051757491267,1.0565173561730694,1.0340203471608145
2015-01-07,,,,,,,1.010910494241658,1.0673704589196622,1.3454199566694731,1.3106610495971527,1.1351054228254287,1.120998597023446,1.0826896354795412,1.131676196075984,1.112695556222969,1.1359134031470248,1.033821953218486,1.1775130715638455,1.3207684260423935,1.2357359834439317,1.1615942723824604,1.1051990625375903,1.1498791436080378,1.2951293022679882
2015-01-08,,,,,,0.408993037369817,1.1201644411055833,1.2050077256678526,1.3390891596476346,1.2322617658698582,1.1870885622058778,1.2437822928777218,1.105213322435214,1.0934384496677074,1.0195576076691284,1.1044166878359543,1.1042793801816015,1.2393016115794735,1.1780851539967152,1.1664912710931221,1.2175707094086214,1.1678345656415783,0.9914046970357182,1.1867774406247427
2015-01-09,,,,,,1.38389063571035,1.1386300299396988,1.14862672570276,1.4414339012604322,1.1705080492685274,1.1567061220520705,0.9618908687930734,1.1155000235756911,1.1479663737358006,1.1036595910026465,1.0842135532285853,1.0919384938260104,1.2928119249024306,1.2451843433975023,1.2263719419679449,1.2856752195379049,1.1130856910119444,0.9988347336775878,1.1763641718624667
2015-01-10,0.497482188170188,,,,,,1.83905615479237,1.1285259162839636,1.5853912056276986,1.2834901117447968,1.0376744736339294,1.1523824944215924,1.0319007705353413,0.9743057883943274,1.1361202076722026,1.0026458273849463,0.9620292496712394,1.0541874323601048,1.2505869409869674,1.3029219520630084,1.1684708594043005,1.0418644747590313,1.1857564721241762,1.139611326456707
2015-01-11,0.734603747824473,,,,,,1.2265165802972413,2.760049303882375,1.4396994178122176,1.2450678319925397,1.1135195237174864,0.9947872436262978,1.172165636864895,1.1338718790984985,1.1985056337136386,1.0895352931259918,1.0027828943382673,1.0506690265336185,1.1177730658827816,1.084549108782649,1.0270612270382737,0.8329216487511205,1.1093582792150907,0.7270174667268996
2015-01-12,,,,,,,1.0522818767836342,1.1293270819007624,1.3921462587616875,1.392356845770254,1.1811095326611138,1.2740936380075625,1.1715845709835855,1.1484502001107906,1.0463617265529583,1.1613650130266004,1.2269557093924517,1.1072645799000276,1.1413654527297594,1.2910268653434072,1.1682108867856287,1.1986576857250322,1.195331419151152,1.4404767361376647
2015-01-13,,,,,,1.13805664195768,1.0454233051871336,1.2503155866330766,1.31618888469853,1.2875679260760262,1.242794965399587,1.1468434117911734,1.0111225200987373,1.1311162162579111,1.1247048645661128,1.0020336242894472,1.1835236148802886,1.2727184904746387,1.2286328651991658,1.212150768996206,1.324297681676015,1.1912683315605073,0.8666681599757645,0.9261080481649309
2015-01-14,0.510517275007472,,,,,1.83608807312854,1.189531391054981,1.2752094973197146,1.3818868980661727,1.0773159644563628,1.0981017930280232,1.2878807556844107,1.0267141843162138,1.22816772234098,1.1121597359246844,1.101991039302489,1.1231722208353725,1.1832337449340689,1.2080316290119129,1.1388119683277427,1.218840313704727,1.2040803438036638,1.2055105018441978,1.1018154744613768
2015-01-15,,,,,,,1.0099429426823838,1.2794155859788214,1.4398491242162466,1.2608122124232737,1.0410724336746773,1.0920538955857437,1.2007417974618964,1.144444943168181,1.1833646224078755,1.0536195497936305,1.2054853229265106,1.172475286593699,1.2532590747555468,1.2072534427936827,1.153636529140316,1.1944834520547372,1.1428727460360533,0.8493969663712514
2015-01-16,,,,,,1.226752834264115,0.990818352572917,1.2765590929925734,1.4122811574285894,1.2375278222589605,1.1874851734440406,1.1201012018027434,1.174201117239573,1.2241300043801002,1.0826119841562984,1.2117440643190385,1.1459426002959392,1.2612174518632322,1.2592997016272713,1.3709274267648206,1.1681797831870642,1.1171121574716112,0.9560317013053861,1.0113909503967267
2015-01-17,,,,,,0.8404396086411066,1.152847859935983,1.2556885744172703,1.481345617971551,1.2142534332700252,0.9810154073724544,1.1367245919611026,1.014332957816665,1.1048440739904357,1.1789030141964238,1.0453175320548371,1.23612225911739,0.9621625613718493,1.2420877928158713,1.1487461462558013,1.221887360333893,1.0870647684900894,1.0167240506756854,0.9105336349276826
2015-01-18,1.88247784095552,,,,,,1.2506685226318663,1.51474785143899,1.3908157844025724,1.1844111848458623,1.3317595846753592,1.2949688034265936,1.2247518400918724,1.2416429057753207,1.0633310310686797,0.9773292784894001,0.8729711566796595,1.0490890701059736,0.9208604112083519,0.9821331034331708,1.4034483767992714,0.7790225393149769,0.818427925074732,2.1160471112183235
2015-01-19,,,,,,0.9752435046464215,1.1347117899352568,1.2094151992812012,1.3713265472805052,1.156279665525868,1.0403321579189029,1.2520060062515792,1.1292893507592912,1.2106997083379203,1.186314699470246,1.0538446459500024,1.1364058407777213,1.1796886502111779,1.1599527729499903,1.1466756308222266,1.0953584109848977,1.2353053376205305,1.1489342657077624,1.0297578991049392
